time (ms),grandi (cai),time (ms),grandi (cass),time (ms),grandi (cad)
256.9,0.000177073,256.9,0.000271595,256.9,0.000308245
257,0.000177011,257,0.000271435,257,0.000308094
257.1,0.000176949,257.1,0.000271275,257.1,0.000307944
257.2,0.000176887,257.2,0.000271116,257.2,0.000307794
257.3,0.000176825,257.3,0.000270956,257.3,0.000307644
257.4,0.000176763,257.4,0.000270797,257.4,0.000307494
257.5,0.000176701,257.5,0.000270639,257.5,0.000307345
257.6,0.000176639,257.6,0.00027048,257.6,0.000307196
257.7,0.000176578,257.7,0.000270322,257.7,0.000307047
257.8,0.000176516,257.8,0.000270164,257.8,0.000306899
257.9,0.000176454,257.9,0.000270006,257.9,0.000306751
258,0.000176393,258,0.000269849,258,0.000306604
258.1,0.000176331,258.1,0.000269692,258.1,0.000306456
258.2,0.00017627,258.2,0.000269535,258.2,0.00030631
258.3,0.000176209,258.3,0.000269378,258.3,0.000306163
258.4,0.000176147,258.4,0.000269222,258.4,0.000306017
258.5,0.000176086,258.5,0.000269066,258.5,0.000305871
258.6,0.000176025,258.6,0.00026891,258.6,0.000305725
258.7,0.000175964,258.7,0.000268754,258.7,0.00030558
258.8,0.000175902,258.8,0.000268599,258.8,0.000305435
258.9,0.000175841,258.9,0.000268444,258.9,0.00030529
259,0.00017578,259,0.000268289,259,0.000305146
259.1,0.000175719,259.1,0.000268134,259.1,0.000305002
259.2,0.000175658,259.2,0.00026798,259.2,0.000304858
259.3,0.000175598,259.3,0.000267826,259.3,0.000304715
259.4,0.000175537,259.4,0.000267672,259.4,0.000304571
259.5,0.000175476,259.5,0.000267518,259.5,0.000304429
259.6,0.000175415,259.6,0.000267365,259.6,0.000304286
259.7,0.000175355,259.7,0.000267212,259.7,0.000304144
259.8,0.000175294,259.8,0.000267059,259.8,0.000304002
259.9,0.000175233,259.9,0.000266906,259.9,0.00030386
260,0.000175173,260,0.000266754,260,0.000303719
260.1,0.000175112,260.1,0.000266602,260.1,0.000303578
260.2,0.000175052,260.2,0.00026645,260.2,0.000303438
260.3,0.000174992,260.3,0.000266298,260.3,0.000303297
260.4,0.000174931,260.4,0.000266147,260.4,0.000303157
260.5,0.000174871,260.5,0.000265996,260.5,0.000303018
260.6,0.000174811,260.6,0.000265845,260.6,0.000302878
260.7,0.000174751,260.7,0.000265694,260.7,0.000302739
260.8,0.000174691,260.8,0.000265544,260.8,0.0003026
260.9,0.000174631,260.9,0.000265394,260.9,0.000302461
261,0.00017457,261,0.000265244,261,0.000302323
261.1,0.000174511,261.1,0.000265094,261.1,0.000302185
261.2,0.000174451,261.2,0.000264944,261.2,0.000302048
261.3,0.000174391,261.3,0.000264795,261.3,0.00030191
261.4,0.000174331,261.4,0.000264646,261.4,0.000301773
261.5,0.000174271,261.5,0.000264497,261.5,0.000301636
261.6,0.000174212,261.6,0.000264349,261.6,0.0003015
261.7,0.000174152,261.7,0.0002642,261.7,0.000301364
261.8,0.000174092,261.8,0.000264052,261.8,0.000301228
261.9,0.000174033,261.9,0.000263904,261.9,0.000301092
262,0.000173973,262,0.000263757,262,0.000300957
262.1,0.000173914,262.1,0.000263609,262.1,0.000300822
262.2,0.000173854,262.2,0.000263462,262.2,0.000300687
262.3,0.000173795,262.3,0.000263315,262.3,0.000300552
262.4,0.000173736,262.4,0.000263169,262.4,0.000300418
262.5,0.000173676,262.5,0.000263022,262.5,0.000300284
262.6,0.000173617,262.6,0.000262876,262.6,0.00030015
262.7,0.000173558,262.7,0.00026273,262.7,0.000300017
262.8,0.000173499,262.8,0.000262584,262.8,0.000299884
262.9,0.00017344,262.9,0.000262439,262.9,0.000299751
263,0.000173381,263,0.000262293,263,0.000299619
263.1,0.000173322,263.1,0.000262148,263.1,0.000299486
263.2,0.000173263,263.2,0.000262003,263.2,0.000299354
263.3,0.000173204,263.3,0.000261859,263.3,0.000299222
263.4,0.000173145,263.4,0.000261714,263.4,0.000299091
263.5,0.000173087,263.5,0.00026157,263.5,0.00029896
263.6,0.000173028,263.6,0.000261426,263.6,0.000298829
263.7,0.000172969,263.7,0.000261282,263.7,0.000298698
263.8,0.000172911,263.8,0.000261139,263.8,0.000298568
263.9,0.000172852,263.9,0.000260996,263.9,0.000298438
264,0.000172794,264,0.000260852,264,0.000298308
264.1,0.000172735,264.1,0.00026071,264.1,0.000298178
264.2,0.000172677,264.2,0.000260567,264.2,0.000298049
264.3,0.000172618,264.3,0.000260424,264.3,0.00029792
264.4,0.00017256,264.4,0.000260282,264.4,0.000297791
264.5,0.000172502,264.5,0.00026014,264.5,0.000297663
264.6,0.000172443,264.6,0.000259999,264.6,0.000297534
264.7,0.000172385,264.7,0.000259857,264.7,0.000297406
264.8,0.000172327,264.8,0.000259716,264.8,0.000297279
264.9,0.000172269,264.9,0.000259574,264.9,0.000297151
265,0.000172211,265,0.000259434,265,0.000297024
265.1,0.000172153,265.1,0.000259293,265.1,0.000296897
265.2,0.000172095,265.2,0.000259152,265.2,0.00029677
265.3,0.000172037,265.3,0.000259012,265.3,0.000296644
265.4,0.000171979,265.4,0.000258872,265.4,0.000296518
265.5,0.000171922,265.5,0.000258732,265.5,0.000296392
265.6,0.000171864,265.6,0.000258593,265.6,0.000296266
265.7,0.000171806,265.7,0.000258453,265.7,0.00029614
265.8,0.000171749,265.8,0.000258314,265.8,0.000296015
265.9,0.000171691,265.9,0.000258175,265.9,0.00029589
266,0.000171633,266,0.000258036,266,0.000295766
266.1,0.000171576,266.1,0.000257898,266.1,0.000295641
266.2,0.000171518,266.2,0.000257759,266.2,0.000295517
266.3,0.000171461,266.3,0.000257621,266.3,0.000295393
266.4,0.000171404,266.4,0.000257483,266.4,0.000295269
266.5,0.000171346,266.5,0.000257346,266.5,0.000295146
266.6,0.000171289,266.6,0.000257208,266.6,0.000295023
266.7,0.000171232,266.7,0.000257071,266.7,0.0002949
266.8,0.000171175,266.8,0.000256934,266.8,0.000294777
266.9,0.000171118,266.9,0.000256797,266.9,0.000294655
267,0.00017106,267,0.00025666,267,0.000294532
267.1,0.000171003,267.1,0.000256523,267.1,0.00029441
267.2,0.000170946,267.2,0.000256387,267.2,0.000294289
267.3,0.00017089,267.3,0.000256251,267.3,0.000294167
267.4,0.000170833,267.4,0.000256115,267.4,0.000294046
267.5,0.000170776,267.5,0.00025598,267.5,0.000293925
267.6,0.000170719,267.6,0.000255844,267.6,0.000293804
267.7,0.000170662,267.7,0.000255709,267.7,0.000293683
267.8,0.000170606,267.8,0.000255574,267.8,0.000293563
267.9,0.000170549,267.9,0.000255439,267.9,0.000293443
268,0.000170492,268,0.000255304,268,0.000293323
268.1,0.000170436,268.1,0.00025517,268.1,0.000293204
268.2,0.000170379,268.2,0.000255035,268.2,0.000293084
268.3,0.000170323,268.3,0.000254901,268.3,0.000292965
268.4,0.000170266,268.4,0.000254768,268.4,0.000292846
268.5,0.00017021,268.5,0.000254634,268.5,0.000292727
268.6,0.000170154,268.6,0.0002545,268.6,0.000292609
268.7,0.000170097,268.7,0.000254367,268.7,0.000292491
268.8,0.000170041,268.8,0.000254234,268.8,0.000292373
268.9,0.000169985,268.9,0.000254101,268.9,0.000292255
269,0.000169929,269,0.000253968,269,0.000292138
269.1,0.000169873,269.1,0.000253836,269.1,0.00029202
269.2,0.000169817,269.2,0.000253704,269.2,0.000291903
269.3,0.000169761,269.3,0.000253572,269.3,0.000291786
269.4,0.000169705,269.4,0.00025344,269.4,0.00029167
269.5,0.000169649,269.5,0.000253308,269.5,0.000291553
269.6,0.000169593,269.6,0.000253177,269.6,0.000291437
269.7,0.000169537,269.7,0.000253045,269.7,0.000291321
269.8,0.000169481,269.8,0.000252914,269.8,0.000291205
269.9,0.000169426,269.9,0.000252783,269.9,0.00029109
270,0.00016937,270,0.000252652,270,0.000290975
270.1,0.000169314,270.1,0.000252522,270.1,0.00029086
270.2,0.000169259,270.2,0.000252391,270.2,0.000290745
270.3,0.000169203,270.3,0.000252261,270.3,0.00029063
270.4,0.000169148,270.4,0.000252131,270.4,0.000290516
270.5,0.000169092,270.5,0.000252002,270.5,0.000290402
270.6,0.000169037,270.6,0.000251872,270.6,0.000290288
270.7,0.000168981,270.7,0.000251743,270.7,0.000290174
270.8,0.000168926,270.8,0.000251613,270.8,0.00029006
270.9,0.000168871,270.9,0.000251484,270.9,0.000289947
271,0.000168816,271,0.000251355,271,0.000289834
271.1,0.00016876,271.1,0.000251227,271.1,0.000289721
271.2,0.000168705,271.2,0.000251098,271.2,0.000289608
271.3,0.00016865,271.3,0.00025097,271.3,0.000289496
271.4,0.000168595,271.4,0.000250842,271.4,0.000289384
271.5,0.00016854,271.5,0.000250714,271.5,0.000289272
271.6,0.000168485,271.6,0.000250586,271.6,0.00028916
271.7,0.00016843,271.7,0.000250459,271.7,0.000289048
271.8,0.000168375,271.8,0.000250331,271.8,0.000288937
271.9,0.000168321,271.9,0.000250204,271.9,0.000288825
272,0.000168266,272,0.000250077,272,0.000288715
272.1,0.000168211,272.1,0.00024995,272.1,0.000288604
272.2,0.000168156,272.2,0.000249824,272.2,0.000288493
272.3,0.000168102,272.3,0.000249697,272.3,0.000288383
272.4,0.000168047,272.4,0.000249571,272.4,0.000288273
272.5,0.000167993,272.5,0.000249445,272.5,0.000288163
272.6,0.000167938,272.6,0.000249319,272.6,0.000288053
272.7,0.000167884,272.7,0.000249193,272.7,0.000287943
272.8,0.000167829,272.8,0.000249068,272.8,0.000287834
272.9,0.000167775,272.9,0.000248943,272.9,0.000287725
273,0.000167721,273,0.000248817,273,0.000287616
273.1,0.000167666,273.1,0.000248692,273.1,0.000287507
273.2,0.000167612,273.2,0.000248568,273.2,0.000287399
273.3,0.000167558,273.3,0.000248443,273.3,0.00028729
273.4,0.000167504,273.4,0.000248318,273.4,0.000287182
273.5,0.00016745,273.5,0.000248194,273.5,0.000287074
273.6,0.000167396,273.6,0.00024807,273.6,0.000286967
273.7,0.000167342,273.7,0.000247946,273.7,0.000286859
273.8,0.000167288,273.8,0.000247822,273.8,0.000286752
273.9,0.000167234,273.9,0.000247699,273.9,0.000286645
274,0.00016718,274,0.000247575,274,0.000286538
274.1,0.000167126,274.1,0.000247452,274.1,0.000286431
274.2,0.000167072,274.2,0.000247329,274.2,0.000286324
274.3,0.000167018,274.3,0.000247206,274.3,0.000286218
274.4,0.000166965,274.4,0.000247083,274.4,0.000286112
274.5,0.000166911,274.5,0.000246961,274.5,0.000286006
274.6,0.000166857,274.6,0.000246839,274.6,0.0002859
274.7,0.000166804,274.7,0.000246716,274.7,0.000285795
274.8,0.00016675,274.8,0.000246594,274.8,0.000285689
274.9,0.000166697,274.9,0.000246473,274.9,0.000285584
275,0.000166643,275,0.000246351,275,0.000285479
275.1,0.00016659,275.1,0.000246229,275.1,0.000285374
275.2,0.000166536,275.2,0.000246108,275.2,0.00028527
275.3,0.000166483,275.3,0.000245987,275.3,0.000285165
275.4,0.00016643,275.4,0.000245866,275.4,0.000285061
275.5,0.000166377,275.5,0.000245745,275.5,0.000284957
275.6,0.000166323,275.6,0.000245625,275.6,0.000284853
275.7,0.00016627,275.7,0.000245504,275.7,0.00028475
275.8,0.000166217,275.8,0.000245384,275.8,0.000284646
275.9,0.000166164,275.9,0.000245264,275.9,0.000284543
276,0.000166111,276,0.000245144,276,0.00028444
276.1,0.000166058,276.1,0.000245024,276.1,0.000284337
276.2,0.000166005,276.2,0.000244904,276.2,0.000284234
276.3,0.000165952,276.3,0.000244785,276.3,0.000284131
276.4,0.000165899,276.4,0.000244665,276.4,0.000284029
276.5,0.000165847,276.5,0.000244546,276.5,0.000283927
276.6,0.000165794,276.6,0.000244427,276.6,0.000283825
276.7,0.000165741,276.7,0.000244309,276.7,0.000283723
276.8,0.000165688,276.8,0.00024419,276.8,0.000283621
276.9,0.000165636,276.9,0.000244071,276.9,0.00028352
277,0.000165583,277,0.000243953,277,0.000283419
277.1,0.000165531,277.1,0.000243835,277.1,0.000283318
277.2,0.000165478,277.2,0.000243717,277.2,0.000283217
277.3,0.000165426,277.3,0.000243599,277.3,0.000283116
277.4,0.000165373,277.4,0.000243482,277.4,0.000283015
277.5,0.000165321,277.5,0.000243364,277.5,0.000282915
277.6,0.000165269,277.6,0.000243247,277.6,0.000282815
277.7,0.000165216,277.7,0.00024313,277.7,0.000282715
277.8,0.000165164,277.8,0.000243013,277.8,0.000282615
277.9,0.000165112,277.9,0.000242896,277.9,0.000282515
278,0.00016506,278,0.000242779,278,0.000282416
278.1,0.000165008,278.1,0.000242663,278.1,0.000282317
278.2,0.000164955,278.2,0.000242546,278.2,0.000282218
278.3,0.000164903,278.3,0.00024243,278.3,0.000282119
278.4,0.000164851,278.4,0.000242314,278.4,0.00028202
278.5,0.000164799,278.5,0.000242198,278.5,0.000281921
278.6,0.000164748,278.6,0.000242082,278.6,0.000281823
278.7,0.000164696,278.7,0.000241967,278.7,0.000281725
278.8,0.000164644,278.8,0.000241851,278.8,0.000281626
278.9,0.000164592,278.9,0.000241736,278.9,0.000281529
279,0.00016454,279,0.000241621,279,0.000281431
279.1,0.000164489,279.1,0.000241506,279.1,0.000281333
279.2,0.000164437,279.2,0.000241391,279.2,0.000281236
279.3,0.000164385,279.3,0.000241277,279.3,0.000281139
279.4,0.000164334,279.4,0.000241162,279.4,0.000281041
279.5,0.000164282,279.5,0.000241048,279.5,0.000280945
279.6,0.000164231,279.6,0.000240934,279.6,0.000280848
279.7,0.000164179,279.7,0.00024082,279.7,0.000280751
279.8,0.000164128,279.8,0.000240706,279.8,0.000280655
279.9,0.000164076,279.9,0.000240593,279.9,0.000280559
280,0.000164025,280,0.000240479,280,0.000280463
280.1,0.000163974,280.1,0.000240366,280.1,0.000280367
280.2,0.000163923,280.2,0.000240252,280.2,0.000280271
280.3,0.000163871,280.3,0.000240139,280.3,0.000280176
280.4,0.00016382,280.4,0.000240026,280.4,0.00028008
280.5,0.000163769,280.5,0.000239914,280.5,0.000279985
280.6,0.000163718,280.6,0.000239801,280.6,0.00027989
280.7,0.000163667,280.7,0.000239689,280.7,0.000279795
280.8,0.000163616,280.8,0.000239576,280.8,0.0002797
280.9,0.000163565,280.9,0.000239464,280.9,0.000279606
281,0.000163514,281,0.000239352,281,0.000279511
281.1,0.000163463,281.1,0.00023924,281.1,0.000279417
281.2,0.000163412,281.2,0.000239129,281.2,0.000279323
281.3,0.000163361,281.3,0.000239017,281.3,0.000279229
281.4,0.000163311,281.4,0.000238906,281.4,0.000279135
281.5,0.00016326,281.5,0.000238795,281.5,0.000279042
281.6,0.000163209,281.6,0.000238684,281.6,0.000278948
281.7,0.000163159,281.7,0.000238573,281.7,0.000278855
281.8,0.000163108,281.8,0.000238462,281.8,0.000278762
281.9,0.000163057,281.9,0.000238351,281.9,0.000278669
282,0.000163007,282,0.000238241,282,0.000278576
282.1,0.000162956,282.1,0.00023813,282.1,0.000278483
282.2,0.000162906,282.2,0.00023802,282.2,0.000278391
282.3,0.000162856,282.3,0.00023791,282.3,0.000278299
282.4,0.000162805,282.4,0.0002378,282.4,0.000278206
282.5,0.000162755,282.5,0.00023769,282.5,0.000278114
282.6,0.000162705,282.6,0.000237581,282.6,0.000278023
282.7,0.000162654,282.7,0.000237471,282.7,0.000277931
282.8,0.000162604,282.8,0.000237362,282.8,0.000277839
282.9,0.000162554,282.9,0.000237253,282.9,0.000277748
283,0.000162504,283,0.000237144,283,0.000277657
283.1,0.000162454,283.1,0.000237035,283.1,0.000277566
283.2,0.000162404,283.2,0.000236926,283.2,0.000277475
283.3,0.000162354,283.3,0.000236818,283.3,0.000277384
283.4,0.000162304,283.4,0.000236709,283.4,0.000277293
283.5,0.000162254,283.5,0.000236601,283.5,0.000277203
283.6,0.000162204,283.6,0.000236493,283.6,0.000277112
283.7,0.000162154,283.7,0.000236385,283.7,0.000277022
283.8,0.000162104,283.8,0.000236277,283.8,0.000276932
283.9,0.000162055,283.9,0.000236169,283.9,0.000276842
284,0.000162005,284,0.000236062,284,0.000276753
284.1,0.000161955,284.1,0.000235954,284.1,0.000276663
284.2,0.000161906,284.2,0.000235847,284.2,0.000276574
284.3,0.000161856,284.3,0.00023574,284.3,0.000276484
284.4,0.000161807,284.4,0.000235633,284.4,0.000276395
284.5,0.000161757,284.5,0.000235526,284.5,0.000276306
284.6,0.000161707,284.6,0.000235419,284.6,0.000276218
284.7,0.000161658,284.7,0.000235313,284.7,0.000276129
284.8,0.000161609,284.8,0.000235206,284.8,0.00027604
284.9,0.000161559,284.9,0.0002351,284.9,0.000275952
285,0.00016151,285,0.000234994,285,0.000275864
285.1,0.000161461,285.1,0.000234888,285.1,0.000275776
285.2,0.000161411,285.2,0.000234782,285.2,0.000275688
285.3,0.000161362,285.3,0.000234676,285.3,0.0002756
285.4,0.000161313,285.4,0.00023457,285.4,0.000275512
285.5,0.000161264,285.5,0.000234465,285.5,0.000275425
285.6,0.000161215,285.6,0.00023436,285.6,0.000275337
285.7,0.000161166,285.7,0.000234254,285.7,0.00027525
285.8,0.000161117,285.8,0.000234149,285.8,0.000275163
285.9,0.000161068,285.9,0.000234044,285.9,0.000275076
286,0.000161019,286,0.00023394,286,0.000274989
286.1,0.00016097,286.1,0.000233835,286.1,0.000274903
286.2,0.000160921,286.2,0.000233731,286.2,0.000274816
286.3,0.000160872,286.3,0.000233626,286.3,0.00027473
286.4,0.000160823,286.4,0.000233522,286.4,0.000274644
286.5,0.000160775,286.5,0.000233418,286.5,0.000274558
286.6,0.000160726,286.6,0.000233314,286.6,0.000274472
286.7,0.000160677,286.7,0.00023321,286.7,0.000274386
286.8,0.000160629,286.8,0.000233106,286.8,0.0002743
286.9,0.00016058,286.9,0.000233003,286.9,0.000274215
287,0.000160532,287,0.000232899,287,0.000274129
287.1,0.000160483,287.1,0.000232796,287.1,0.000274044
287.2,0.000160435,287.2,0.000232693,287.2,0.000273959
287.3,0.000160386,287.3,0.00023259,287.3,0.000273874
287.4,0.000160338,287.4,0.000232487,287.4,0.000273789
287.5,0.000160289,287.5,0.000232384,287.5,0.000273704
287.6,0.000160241,287.6,0.000232282,287.6,0.00027362
287.7,0.000160193,287.7,0.000232179,287.7,0.000273536
287.8,0.000160145,287.8,0.000232077,287.8,0.000273451
287.9,0.000160096,287.9,0.000231975,287.9,0.000273367
288,0.000160048,288,0.000231872,288,0.000273283
288.1,0.00016,288.1,0.00023177,288.1,0.000273199
288.2,0.000159952,288.2,0.000231669,288.2,0.000273116
288.3,0.000159904,288.3,0.000231567,288.3,0.000273032
288.4,0.000159856,288.4,0.000231465,288.4,0.000272948
288.5,0.000159808,288.5,0.000231364,288.5,0.000272865
288.6,0.00015976,288.6,0.000231263,288.6,0.000272782
288.7,0.000159712,288.7,0.000231161,288.7,0.000272699
288.8,0.000159664,288.8,0.00023106,288.8,0.000272616
288.9,0.000159616,288.9,0.000230959,288.9,0.000272533
289,0.000159569,289,0.000230859,289,0.00027245
289.1,0.000159521,289.1,0.000230758,289.1,0.000272368
289.2,0.000159473,289.2,0.000230657,289.2,0.000272286
289.3,0.000159426,289.3,0.000230557,289.3,0.000272203
289.4,0.000159378,289.4,0.000230457,289.4,0.000272121
289.5,0.00015933,289.5,0.000230357,289.5,0.000272039
289.6,0.000159283,289.6,0.000230257,289.6,0.000271957
289.7,0.000159235,289.7,0.000230157,289.7,0.000271876
289.8,0.000159188,289.8,0.000230057,289.8,0.000271794
289.9,0.00015914,289.9,0.000229957,289.9,0.000271712
290,0.000159093,290,0.000229858,290,0.000271631
290.1,0.000159045,290.1,0.000229758,290.1,0.00027155
290.2,0.000158998,290.2,0.000229659,290.2,0.000271469
290.3,0.000158951,290.3,0.00022956,290.3,0.000271388
290.4,0.000158904,290.4,0.000229461,290.4,0.000271307
290.5,0.000158856,290.5,0.000229362,290.5,0.000271226
290.6,0.000158809,290.6,0.000229263,290.6,0.000271146
290.7,0.000158762,290.7,0.000229165,290.7,0.000271065
290.8,0.000158715,290.8,0.000229066,290.8,0.000270985
290.9,0.000158668,290.9,0.000228968,290.9,0.000270905
291,0.000158621,291,0.00022887,291,0.000270825
291.1,0.000158574,291.1,0.000228772,291.1,0.000270745
291.2,0.000158527,291.2,0.000228674,291.2,0.000270665
291.3,0.00015848,291.3,0.000228576,291.3,0.000270585
291.4,0.000158433,291.4,0.000228478,291.4,0.000270505
291.5,0.000158386,291.5,0.00022838,291.5,0.000270426
291.6,0.000158339,291.6,0.000228283,291.6,0.000270347
291.7,0.000158292,291.7,0.000228185,291.7,0.000270267
291.8,0.000158246,291.8,0.000228088,291.8,0.000270188
291.9,0.000158199,291.9,0.000227991,291.9,0.000270109
292,0.000158152,292,0.000227894,292,0.000270031
292.1,0.000158106,292.1,0.000227797,292.1,0.000269952
292.2,0.000158059,292.2,0.0002277,292.2,0.000269873
292.3,0.000158013,292.3,0.000227604,292.3,0.000269795
292.4,0.000157966,292.4,0.000227507,292.4,0.000269716
292.5,0.00015792,292.5,0.000227411,292.5,0.000269638
292.6,0.000157873,292.6,0.000227314,292.6,0.00026956
292.7,0.000157827,292.7,0.000227218,292.7,0.000269482
292.8,0.00015778,292.8,0.000227122,292.8,0.000269404
292.9,0.000157734,292.9,0.000227026,292.9,0.000269327
293,0.000157688,293,0.00022693,293,0.000269249
293.1,0.000157641,293.1,0.000226835,293.1,0.000269171
293.2,0.000157595,293.2,0.000226739,293.2,0.000269094
293.3,0.000157549,293.3,0.000226644,293.3,0.000269017
293.4,0.000157503,293.4,0.000226548,293.4,0.00026894
293.5,0.000157457,293.5,0.000226453,293.5,0.000268863
293.6,0.00015741,293.6,0.000226358,293.6,0.000268786
293.7,0.000157364,293.7,0.000226263,293.7,0.000268709
293.8,0.000157318,293.8,0.000226168,293.8,0.000268632
293.9,0.000157272,293.9,0.000226073,293.9,0.000268556
294,0.000157226,294,0.000225979,294,0.000268479
294.1,0.000157181,294.1,0.000225884,294.1,0.000268403
294.2,0.000157135,294.2,0.00022579,294.2,0.000268327
294.3,0.000157089,294.3,0.000225696,294.3,0.000268251
