Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868,9.99,0.0953868
11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691,11.99,0.0952691
13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896,13.99,0.0951896
15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136,15.99,0.095136
17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999,17.99,0.0950999
19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757,19.99,0.0950757
21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594,21.99,0.0950594
23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485,23.99,0.0950485
25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411,25.99,0.0950411
27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362,27.99,0.0950362
# x axis: Inactivation: Test Potentials (mV); y axis: Inactivation: Normalised peak I_{CaL} current (dimensionless)
