Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-2.01,0.00870978,-2.01,0.00870978,-2.01,0.00870978,-2.01,0.00870977,-2.01,0.00870974,-2.01,0.00870966,-2.01,0.00870937,-2.01,0.00870855,-2.01,0.00870564,-2.01,0.00869708,-2.01,0.0086613,-2.01,0.0043763,-2.01,0.00178895,-2.01,0.00139039,-2.01,0.00135288,-2.01,0.00133878,-2.01,0.00128941,-2.01,0.00114835
-0.01,0.00845916,-0.01,0.00845916,-0.01,0.00845915,-0.01,0.00845914,-0.01,0.00845912,-0.01,0.00845904,-0.01,0.00845876,-0.01,0.00845796,-0.01,0.00845513,-0.01,0.00844682,-0.01,0.00841207,-0.01,0.00425037,-0.01,0.00173747,-0.01,0.00135038,-0.01,0.00131395,-0.01,0.00130025,-0.01,0.0012523,-0.01,0.00111531
1.99,0.00290225,1.99,0.00290225,1.99,0.00290225,1.99,0.00290224,1.99,0.00290223,1.99,0.00290221,1.99,0.00290211,1.99,0.00290184,1.99,0.00290087,1.99,0.00289802,1.99,0.00288609,1.99,0.00145826,1.99,0.000596107,1.99,0.000463301,1.99,0.000450803,1.99,0.000446103,1.99,0.000429652,1.99,0.000382651
3.99,0.00284355,3.99,0.00284355,3.99,0.00284355,3.99,0.00284354,3.99,0.00284353,3.99,0.00284351,3.99,0.00284341,3.99,0.00284315,3.99,0.0028422,3.99,0.0028394,3.99,0.00282772,3.99,0.00142876,3.99,0.00058405,3.99,0.000453931,3.99,0.000441686,3.99,0.00043708,3.99,0.000420962,3.99,0.000374912
5.99,0.00280155,5.99,0.00280155,5.99,0.00280155,5.99,0.00280155,5.99,0.00280154,5.99,0.00280151,5.99,0.00280142,5.99,0.00280115,5.99,0.00280022,5.99,0.00279747,5.99,0.00278595,5.99,0.00140766,5.99,0.000575424,5.99,0.000447226,5.99,0.000435162,5.99,0.000430625,5.99,0.000414745,5.99,0.000369374
7.99,0.00277148,7.99,0.00277148,7.99,0.00277148,7.99,0.00277147,7.99,0.00277147,7.99,0.00277144,7.99,0.00277135,7.99,0.00277109,7.99,0.00277016,7.99,0.00276744,7.99,0.00275605,7.99,0.00139255,7.99,0.000569248,7.99,0.000442426,7.99,0.000430491,7.99,0.000426002,7.99,0.000410293,7.99,0.00036541
9.99,0.00274993,9.99,0.00274993,9.99,0.00274993,9.99,0.00274993,9.99,0.00274992,9.99,0.00274989,9.99,0.0027498,9.99,0.00274954,9.99,0.00274862,9.99,0.00274592,9.99,0.00273462,9.99,0.00138173,9.99,0.000564822,9.99,0.000438986,9.99,0.000427144,9.99,0.00042269,9.99,0.000407103,9.99,0.000362569
11.99,0.00273448,11.99,0.00273448,11.99,0.00273448,11.99,0.00273448,11.99,0.00273447,11.99,0.00273445,11.99,0.00273435,11.99,0.0027341,11.99,0.00273318,11.99,0.0027305,11.99,0.00271926,11.99,0.00137396,11.99,0.000561649,11.99,0.00043652,11.99,0.000424745,11.99,0.000420316,11.99,0.000404816,11.99,0.000360532
13.99,0.0027234,13.99,0.0027234,13.99,0.0027234,13.99,0.0027234,13.99,0.00272339,13.99,0.00272336,13.99,0.00272327,13.99,0.00272302,13.99,0.00272211,13.99,0.00271943,13.99,0.00270824,13.99,0.0013684,13.99,0.000559373,13.99,0.000434751,13.99,0.000423023,13.99,0.000418613,13.99,0.000403176,13.99,0.000359071
15.99,0.00271545,15.99,0.00271545,15.99,0.00271545,15.99,0.00271544,15.99,0.00271544,15.99,0.00271541,15.99,0.00271532,15.99,0.00271506,15.99,0.00271416,15.99,0.00271149,15.99,0.00270033,15.99,0.0013644,15.99,0.000557739,15.99,0.000433481,15.99,0.000421788,15.99,0.00041739,15.99,0.000401998,15.99,0.000358022
