environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
74.4,-6.28274e-5,-81.4274
74.5,-6.28274e-5,-81.4274
74.6,-6.28273e-5,-81.4274
74.7,-6.28273e-5,-81.4274
74.8,-6.28273e-5,-81.4274
74.9,-6.28273e-5,-81.4274
75,-6.28272e-5,-81.4274
75.1,-6.28272e-5,-81.4274
75.2,-6.28272e-5,-81.4274
75.3,-6.28272e-5,-81.4274
75.4,-6.28271e-5,-81.4274
75.5,-6.28271e-5,-81.4274
75.6,-6.28271e-5,-81.4274
75.7,-6.28271e-5,-81.4274
75.8,-6.2827e-5,-81.4274
75.9,-6.2827e-5,-81.4275
76,-6.2827e-5,-81.4275
76.1,-6.2827e-5,-81.4275
76.2,-6.28269e-5,-81.4275
76.3,-6.28269e-5,-81.4275
76.4,-6.28269e-5,-81.4275
76.5,-6.28269e-5,-81.4275
76.6,-6.28268e-5,-81.4275
76.7,-6.28268e-5,-81.4275
76.8,-6.28268e-5,-81.4275
76.9,-6.28268e-5,-81.4275
77,-6.28267e-5,-81.4275
77.1,-6.28267e-5,-81.4275
77.2,-6.28267e-5,-81.4275
77.3,-6.28267e-5,-81.4275
77.4,-6.28266e-5,-81.4275
77.5,-6.28266e-5,-81.4275
77.6,-6.28266e-5,-81.4275
77.7,-6.28266e-5,-81.4275
77.8,-6.28265e-5,-81.4275
77.9,-6.28265e-5,-81.4275
78,-6.28265e-5,-81.4275
78.1,-6.28265e-5,-81.4275
78.2,-6.28264e-5,-81.4275
78.3,-6.28264e-5,-81.4275
78.4,-6.28264e-5,-81.4275
78.5,-6.28264e-5,-81.4275
78.6,-6.28263e-5,-81.4275
78.7,-6.28263e-5,-81.4276
78.8,-6.28263e-5,-81.4276
78.9,-6.28263e-5,-81.4276
79,-6.28262e-5,-81.4276
79.1,-6.28262e-5,-81.4276
79.2,-6.28262e-5,-81.4276
79.3,-6.28262e-5,-81.4276
79.4,-6.28261e-5,-81.4276
79.5,-6.28261e-5,-81.4276
79.6,-6.28261e-5,-81.4276
79.7,-6.28261e-5,-81.4276
79.8,-6.28261e-5,-81.4276
79.9,-6.2826e-5,-81.4276
80,-6.2826e-5,-81.4276
80.1,-6.2826e-5,-81.4276
80.2,-6.2826e-5,-81.4276
80.3,-6.28259e-5,-81.4276
80.4,-6.28259e-5,-81.4276
80.5,-6.28259e-5,-81.4276
80.6,-6.28259e-5,-81.4276
80.7,-6.28258e-5,-81.4276
80.8,-6.28258e-5,-81.4276
80.9,-6.28258e-5,-81.4276
81,-6.28258e-5,-81.4276
81.1,-6.28257e-5,-81.4276
81.2,-6.28257e-5,-81.4276
81.3,-6.28257e-5,-81.4276
81.4,-6.28257e-5,-81.4276
81.5,-6.28256e-5,-81.4276
81.6,-6.28256e-5,-81.4277
81.7,-6.28256e-5,-81.4277
81.8,-6.28256e-5,-81.4277
81.9,-6.28255e-5,-81.4277
82,-6.28255e-5,-81.4277
82.1,-6.28255e-5,-81.4277
82.2,-6.28255e-5,-81.4277
82.3,-6.28254e-5,-81.4277
82.4,-6.28254e-5,-81.4277
82.5,-6.28254e-5,-81.4277
82.6,-6.28254e-5,-81.4277
82.7,-6.28254e-5,-81.4277
82.8,-6.28253e-5,-81.4277
82.9,-6.28253e-5,-81.4277
83,-6.28253e-5,-81.4277
83.1,-6.28253e-5,-81.4277
83.2,-6.28252e-5,-81.4277
83.3,-6.28252e-5,-81.4277
83.4,-6.28252e-5,-81.4277
83.5,-6.28252e-5,-81.4277
83.6,-6.28251e-5,-81.4277
83.7,-6.28251e-5,-81.4277
83.8,-6.28251e-5,-81.4277
83.9,-6.28251e-5,-81.4277
84,-6.2825e-5,-81.4277
84.1,-6.2825e-5,-81.4277
84.2,-6.2825e-5,-81.4277
84.3,-6.2825e-5,-81.4277
84.4,-6.2825e-5,-81.4277
84.5,-6.28249e-5,-81.4278
84.6,-6.28249e-5,-81.4278
84.7,-6.28249e-5,-81.4278
84.8,-6.28249e-5,-81.4278
84.9,-6.28248e-5,-81.4278
85,-6.28248e-5,-81.4278
85.1,-6.28248e-5,-81.4278
85.2,-6.28248e-5,-81.4278
85.3,-6.28247e-5,-81.4278
85.4,-6.28247e-5,-81.4278
85.5,-6.28247e-5,-81.4278
85.6,-6.28247e-5,-81.4278
85.7,-6.28246e-5,-81.4278
85.8,-6.28246e-5,-81.4278
85.9,-6.28246e-5,-81.4278
86,-6.28246e-5,-81.4278
86.1,-6.28246e-5,-81.4278
86.2,-6.28245e-5,-81.4278
86.3,-6.28245e-5,-81.4278
86.4,-6.28245e-5,-81.4278
86.5,-6.28245e-5,-81.4278
86.6,-6.28244e-5,-81.4278
86.7,-6.28244e-5,-81.4278
86.8,-6.28244e-5,-81.4278
86.9,-6.28244e-5,-81.4278
87,-6.28243e-5,-81.4278
87.1,-6.28243e-5,-81.4278
87.2,-6.28243e-5,-81.4278
87.3,-6.28243e-5,-81.4278
87.4,-6.28243e-5,-81.4278
87.5,-6.28242e-5,-81.4279
87.6,-6.28242e-5,-81.4279
87.7,-6.28242e-5,-81.4279
87.8,-6.28242e-5,-81.4279
87.9,-6.28241e-5,-81.4279
88,-6.28241e-5,-81.4279
88.1,-6.28241e-5,-81.4279
88.2,-6.28241e-5,-81.4279
88.3,-6.2824e-5,-81.4279
88.4,-6.2824e-5,-81.4279
88.5,-6.2824e-5,-81.4279
88.6,-6.2824e-5,-81.4279
88.7,-6.2824e-5,-81.4279
88.8,-6.28239e-5,-81.4279
88.9,-6.28239e-5,-81.4279
89,-6.28239e-5,-81.4279
89.1,-6.28239e-5,-81.4279
89.2,-6.28238e-5,-81.4279
89.3,-6.28238e-5,-81.4279
89.4,-6.28238e-5,-81.4279
89.5,-6.28238e-5,-81.4279
89.6,-6.28237e-5,-81.4279
89.7,-6.28237e-5,-81.4279
89.8,-6.28237e-5,-81.4279
89.9,-6.28237e-5,-81.4279
90,-6.28237e-5,-81.4279
90.1,-6.28236e-5,-81.4279
90.2,-6.28236e-5,-81.4279
90.3,-6.28236e-5,-81.4279
90.4,-6.28236e-5,-81.4279
90.5,-6.28235e-5,-81.428
90.6,-6.28235e-5,-81.428
90.7,-6.28235e-5,-81.428
90.8,-6.28235e-5,-81.428
90.9,-6.28234e-5,-81.428
91,-6.28234e-5,-81.428
91.1,-6.28234e-5,-81.428
91.2,-6.28234e-5,-81.428
91.3,-6.28234e-5,-81.428
91.4,-6.28233e-5,-81.428
91.5,-6.28233e-5,-81.428
91.6,-6.28233e-5,-81.428
91.7,-6.28233e-5,-81.428
91.8,-6.28232e-5,-81.428
91.9,-6.28232e-5,-81.428
92,-6.28232e-5,-81.428
92.1,-6.28232e-5,-81.428
92.2,-6.28232e-5,-81.428
92.3,-6.28231e-5,-81.428
92.4,-6.28231e-5,-81.428
92.5,-6.28231e-5,-81.428
92.6,-6.28231e-5,-81.428
92.7,-6.2823e-5,-81.428
92.8,-6.2823e-5,-81.428
92.9,-6.2823e-5,-81.428
93,-6.2823e-5,-81.428
93.1,-6.2823e-5,-81.428
93.2,-6.28229e-5,-81.428
93.3,-6.28229e-5,-81.428
93.4,-6.28229e-5,-81.428
93.5,-6.28229e-5,-81.428
93.6,-6.28228e-5,-81.4281
93.7,-6.28228e-5,-81.4281
93.8,-6.28228e-5,-81.4281
93.9,-6.28228e-5,-81.4281
94,-6.28228e-5,-81.4281
94.1,-6.28227e-5,-81.4281
94.2,-6.28227e-5,-81.4281
94.3,-6.28227e-5,-81.4281
94.4,-6.28227e-5,-81.4281
94.5,-6.28226e-5,-81.4281
94.6,-6.28226e-5,-81.4281
94.7,-6.28226e-5,-81.4281
94.8,-6.28226e-5,-81.4281
94.9,-6.28226e-5,-81.4281
95,-6.28225e-5,-81.4281
95.1,-6.28225e-5,-81.4281
95.2,-6.28225e-5,-81.4281
95.3,-6.28225e-5,-81.4281
95.4,-6.28224e-5,-81.4281
95.5,-6.28224e-5,-81.4281
95.6,-6.28224e-5,-81.4281
95.7,-6.28224e-5,-81.4281
95.8,-6.28224e-5,-81.4281
95.9,-6.28223e-5,-81.4281
96,-6.28223e-5,-81.4281
96.1,-6.28223e-5,-81.4281
96.2,-6.28223e-5,-81.4281
96.3,-6.28222e-5,-81.4281
96.4,-6.28222e-5,-81.4281
96.5,-6.28222e-5,-81.4281
96.6,-6.28222e-5,-81.4281
96.7,-6.28222e-5,-81.4281
96.8,-6.28221e-5,-81.4282
96.9,-6.28221e-5,-81.4282
97,-6.28221e-5,-81.4282
97.1,-6.28221e-5,-81.4282
97.2,-6.2822e-5,-81.4282
97.3,-6.2822e-5,-81.4282
97.4,-6.2822e-5,-81.4282
97.5,-6.2822e-5,-81.4282
97.6,-6.2822e-5,-81.4282
97.7,-6.28219e-5,-81.4282
97.8,-6.28219e-5,-81.4282
97.9,-6.28219e-5,-81.4282
98,-6.28219e-5,-81.4282
98.1,-6.28219e-5,-81.4282
98.2,-6.28218e-5,-81.4282
98.3,-6.28218e-5,-81.4282
98.4,-6.28218e-5,-81.4282
98.5,-6.28218e-5,-81.4282
98.6,-6.28217e-5,-81.4282
98.7,-6.28217e-5,-81.4282
98.8,-6.28217e-5,-81.4282
98.9,-6.28217e-5,-81.4282
99,-6.28217e-5,-81.4282
99.1,-6.28216e-5,-81.4282
99.2,-6.28216e-5,-81.4282
99.3,-6.28216e-5,-81.4282
99.4,-6.28216e-5,-81.4282
99.5,-6.28216e-5,-81.4282
99.6,-6.28215e-5,-81.4282
99.7,-6.28215e-5,-81.4282
99.8,-6.28215e-5,-81.4282
99.9,-6.28215e-5,-81.4282
100,-6.28212e-5,-81.428
100.1,-6.33572e-5,-80.487
100.2,-6.6166e-5,-79.5629
100.3,-7.09791e-5,-78.6541
100.4,-7.76308e-5,-77.7594
100.5,-8.60386e-5,-76.8772
100.6,-9.61869e-5,-76.0064
100.7,-0.000108118,-75.1458
100.8,-0.000121919,-74.2942
100.9,-0.000137718,-73.4506
101,-0.000155682,-72.6139
101.1,-0.000176014,-71.7829
101.2,-0.000198962,-70.9565
101.3,-0.000224809,-70.1334
101.4,-0.000253893,-69.3121
101.5,-0.000286612,-68.491
101.6,-0.000323429,-67.6678
101.7,-0.000364903,-66.8395
101.8,-0.000411707,-66.0023
101.9,-0.000464678,-65.1509
102,-0.000524898,-64.2777
102.1,-0.000593793,-63.372
102.2,-0.000673343,-62.4179
102.3,-0.000766419,-61.3911
102.4,-0.000877414,-60.2534
102.5,-0.00101352,-58.9411
102.6,-0.00118766,-57.3402
102.7,-0.00142575,-55.2293
102.8,-0.00179003,-52.1289
102.9,-0.00247775,-46.8652
103,-0.00452371,-36.0699
103.1,-0.0208874,-8.52811
103.2,-0.069808,21.1747
103.3,-0.0868228,33.7983
103.4,-0.0990047,38.3486
103.5,-0.113526,40.1217
103.6,-0.127904,40.9683
103.7,-0.140422,41.476
103.8,-0.150767,41.8304
103.9,-0.159265,42.0931
104,-0.166379,42.2881
104.1,-0.172522,42.4283
104.2,-0.178003,42.5222
104.3,-0.183039,42.5772
104.4,-0.187772,42.5996
104.5,-0.192294,42.5949
104.6,-0.196654,42.5682
104.7,-0.200878,42.5238
104.8,-0.204973,42.4657
104.9,-0.208936,42.3972
105,-0.212756,42.3214
105.1,-0.243266,41.2971
105.2,-0.274739,40.2833
105.3,-0.307049,39.2834
105.4,-0.340084,38.2996
105.5,-0.373738,37.3339
105.6,-0.40791,36.3878
105.7,-0.442506,35.4624
105.8,-0.477435,34.5586
105.9,-0.512611,33.6769
106,-0.54795,32.8177
106.1,-0.583372,31.9814
106.2,-0.618802,31.1679
106.3,-0.654165,30.3773
106.4,-0.689391,29.6094
106.5,-0.724415,28.8641
106.6,-0.759172,28.1411
106.7,-0.793604,27.44
106.8,-0.827653,26.7606
106.9,-0.861268,26.1024
107,-0.894399,25.465
107.1,-0.927,24.848
107.2,-0.959031,24.251
107.3,-0.990452,23.6733
107.4,-1.02123,23.1146
107.5,-1.05133,22.5744
107.6,-1.08073,22.0521
107.7,-1.10941,21.5474
107.8,-1.13733,21.0596
107.9,-1.1645,20.5884
108,-1.19088,20.1332
108.1,-1.21646,19.6936
108.2,-1.24125,19.269
108.3,-1.26523,18.8591
108.4,-1.28839,18.4633
108.5,-1.31074,18.0813
108.6,-1.33228,17.7126
108.7,-1.353,17.3567
108.8,-1.37291,17.0133
108.9,-1.39203,16.6819
109,-1.41034,16.3622
109.1,-1.42788,16.0538
109.2,-1.44463,15.7562
109.3,-1.46062,15.4692
109.4,-1.47586,15.1923
109.5,-1.49037,14.9253
109.6,-1.50414,14.6678
109.7,-1.51721,14.4195
109.8,-1.52959,14.18
109.9,-1.54129,13.9491
110,-1.55233,13.7264
110.1,-1.56272,13.5117
110.2,-1.57249,13.3047
110.3,-1.58165,13.1052
110.4,-1.59022,12.9128
110.5,-1.59822,12.7274
110.6,-1.60566,12.5486
110.7,-1.61256,12.3763
110.8,-1.61894,12.2102
110.9,-1.62482,12.0501
111,-1.63022,11.8958
111.1,-1.63515,11.7471
111.2,-1.63962,11.6037
111.3,-1.64367,11.4656
111.4,-1.64729,11.3325
111.5,-1.65051,11.2043
111.6,-1.65334,11.0807
111.7,-1.65581,10.9616
111.8,-1.65791,10.8469
111.9,-1.65968,10.7363
112,-1.66112,10.6298
112.1,-1.66224,10.5272
112.2,-1.66307,10.4284
112.3,-1.6636,10.3332
112.4,-1.66387,10.2415
112.5,-1.66387,10.1532
112.6,-1.66362,10.0681
112.7,-1.66313,9.98616
112.8,-1.66242,9.90726
112.9,-1.66148,9.83128
113,-1.66034,9.75812
113.1,-1.65901,9.68768
113.2,-1.65748,9.61986
113.3,-1.65578,9.55457
113.4,-1.65391,9.49172
113.5,-1.65188,9.43123
113.6,-1.6497,9.373
113.7,-1.64737,9.31696
113.8,-1.64491,9.26303
113.9,-1.64232,9.21114
114,-1.6396,9.16122
114.1,-1.63677,9.11318
114.2,-1.63383,9.06698
114.3,-1.63079,9.02253
114.4,-1.62764,8.97979
114.5,-1.62441,8.93868
114.6,-1.62109,8.89915
114.7,-1.61769,8.86114
114.8,-1.61421,8.82461
114.9,-1.61066,8.78949
115,-1.60704,8.75573
115.1,-1.60336,8.7233
115.2,-1.59962,8.69213
115.3,-1.59583,8.66218
115.4,-1.59198,8.63342
115.5,-1.58808,8.60579
115.6,-1.58414,8.57925
115.7,-1.58016,8.55378
115.8,-1.57614,8.52932
115.9,-1.57209,8.50584
116,-1.568,8.4833
116.1,-1.56388,8.46168
116.2,-1.55973,8.44093
116.3,-1.55556,8.42102
116.4,-1.55137,8.40193
116.5,-1.54715,8.38362
116.6,-1.54292,8.36607
116.7,-1.53867,8.34924
116.8,-1.5344,8.3331
116.9,-1.53012,8.31764
117,-1.52583,8.30283
117.1,-1.52153,8.28863
117.2,-1.51721,8.27504
117.3,-1.5129,8.26202
117.4,-1.50857,8.24955
117.5,-1.50424,8.23761
117.6,-1.49991,8.22618
117.7,-1.49558,8.21524
117.8,-1.49124,8.20477
117.9,-1.4869,8.19475
118,-1.48257,8.18517
118.1,-1.47823,8.176
118.2,-1.4739,8.16722
118.3,-1.46957,8.15883
118.4,-1.46525,8.1508
118.5,-1.46093,8.14313
118.6,-1.45661,8.13578
118.7,-1.4523,8.12876
118.8,-1.448,8.12204
118.9,-1.44371,8.11562
119,-1.43942,8.10947
119.1,-1.43514,8.10359
119.2,-1.43088,8.09797
119.3,-1.42662,8.09258
119.4,-1.42237,8.08743
119.5,-1.41813,8.08249
119.6,-1.4139,8.07777
119.7,-1.40968,8.07324
119.8,-1.40547,8.06889
119.9,-1.40128,8.06473
120,-1.39709,8.06073
120.1,-1.39292,8.05689
120.2,-1.38876,8.05319
120.3,-1.38462,8.04964
120.4,-1.38048,8.04622
120.5,-1.37636,8.04292
120.6,-1.37225,8.03974
120.7,-1.36816,8.03667
120.8,-1.36408,8.0337
120.9,-1.36002,8.03081
121,-1.35596,8.02802
121.1,-1.35192,8.02531
121.2,-1.3479,8.02266
121.3,-1.34389,8.02009
121.4,-1.3399,8.01757
121.5,-1.33592,8.01511
121.6,-1.33195,8.01269
121.7,-1.328,8.01032
121.8,-1.32406,8.00798
121.9,-1.32014,8.00568
122,-1.31623,8.0034
122.1,-1.31234,8.00114
122.2,-1.30847,7.9989
122.3,-1.3046,7.99667
122.4,-1.30076,7.99445
122.5,-1.29693,7.99223
122.6,-1.29311,7.99001
122.7,-1.28931,7.98779
122.8,-1.28552,7.98555
122.9,-1.28175,7.9833
123,-1.278,7.98104
123.1,-1.27426,7.97875
123.2,-1.27053,7.97644
123.3,-1.26682,7.9741
123.4,-1.26313,7.97173
123.5,-1.25945,7.96932
123.6,-1.25578,7.96688
123.7,-1.25214,7.96439
123.8,-1.2485,7.96187
123.9,-1.24488,7.95929
124,-1.24128,7.95667
124.1,-1.23769,7.95399
124.2,-1.23412,7.95126
124.3,-1.23056,7.94847
124.4,-1.22701,7.94563
124.5,-1.22348,7.94272
124.6,-1.21997,7.93975
124.7,-1.21647,7.93671
124.8,-1.21299,7.9336
124.9,-1.20952,7.93042
125,-1.20606,7.92717
125.1,-1.20262,7.92385
125.2,-1.1992,7.92045
125.3,-1.19578,7.91697
125.4,-1.19239,7.91341
125.5,-1.18901,7.90977
125.6,-1.18564,7.90605
125.7,-1.18228,7.90224
125.8,-1.17895,7.89834
125.9,-1.17562,7.89436
126,-1.17231,7.89029
126.1,-1.16901,7.88613
126.2,-1.16573,7.88188
126.3,-1.16246,7.87753
126.4,-1.15921,7.87309
126.5,-1.15597,7.86856
126.6,-1.15274,7.86392
126.7,-1.14953,7.85919
126.8,-1.14633,7.85437
126.9,-1.14314,7.84944
127,-1.13997,7.84441
127.1,-1.13681,7.83928
127.2,-1.13367,7.83404
127.3,-1.13053,7.82871
127.4,-1.12742,7.82327
127.5,-1.12431,7.81772
127.6,-1.12122,7.81207
127.7,-1.11814,7.80631
127.8,-1.11507,7.80044
127.9,-1.11202,7.79447
128,-1.10898,7.78839
128.1,-1.10595,7.7822
128.2,-1.10294,7.7759
128.3,-1.09994,7.76948
128.4,-1.09695,7.76296
128.5,-1.09397,7.75633
128.6,-1.09101,7.74958
128.7,-1.08806,7.74272
128.8,-1.08512,7.73575
128.9,-1.08219,7.72867
129,-1.07928,7.72147
129.1,-1.07638,7.71416
129.2,-1.07349,7.70673
129.3,-1.07061,7.69919
129.4,-1.06775,7.69154
129.5,-1.06489,7.68377
129.6,-1.06205,7.67588
129.7,-1.05922,7.66788
129.8,-1.0564,7.65976
129.9,-1.05359,7.65152
130,-1.0508,7.64317
130.1,-1.04801,7.6347
130.2,-1.04524,7.62612
130.3,-1.04248,7.61742
130.4,-1.03973,7.6086
130.5,-1.03699,7.59966
130.6,-1.03427,7.59061
130.7,-1.03155,7.58144
130.8,-1.02884,7.57215
130.9,-1.02615,7.56275
131,-1.02347,7.55322
131.1,-1.02079,7.54358
131.2,-1.01813,7.53382
131.3,-1.01548,7.52395
131.4,-1.01284,7.51395
131.5,-1.01021,7.50384
131.6,-1.00759,7.49361
131.7,-1.00498,7.48326
131.8,-1.00239,7.4728
131.9,-0.999798,7.46222
132,-0.99722,7.45152
132.1,-0.994652,7.4407
132.2,-0.992095,7.42976
132.3,-0.989547,7.41871
132.4,-0.98701,7.40754
132.5,-0.984482,7.39626
132.6,-0.981964,7.38485
132.7,-0.979456,7.37333
132.8,-0.976958,7.3617
132.9,-0.974469,7.34994
133,-0.97199,7.33807
133.1,-0.969521,7.32608
133.2,-0.967061,7.31398
133.3,-0.96461,7.30176
133.4,-0.962169,7.28943
133.5,-0.959737,7.27698
133.6,-0.957314,7.26441
133.7,-0.954901,7.25173
133.8,-0.952496,7.23894
133.9,-0.950101,7.22602
134,-0.947714,7.213
134.1,-0.945337,7.19986
134.2,-0.942968,7.1866
134.3,-0.940608,7.17323
134.4,-0.938257,7.15975
134.5,-0.935914,7.14616
134.6,-0.93358,7.13245
134.7,-0.931255,7.11862
134.8,-0.928938,7.10469
134.9,-0.92663,7.09064
135,-0.92433,7.07648
135.1,-0.922038,7.0622
135.2,-0.919754,7.04782
135.3,-0.917479,7.03332
135.4,-0.915212,7.01871
135.5,-0.912953,7.00399
135.6,-0.910702,6.98916
135.7,-0.908459,6.97422
135.8,-0.906224,6.95917
135.9,-0.903997,6.94401
136,-0.901778,6.92873
136.1,-0.899566,6.91335
136.2,-0.897362,6.89786
136.3,-0.895166,6.88226
136.4,-0.892977,6.86655
136.5,-0.890796,6.85074
136.6,-0.888622,6.83481
136.7,-0.886456,6.81878
136.8,-0.884297,6.80264
136.9,-0.882146,6.78639
137,-0.880001,6.77004
137.1,-0.877864,6.75357
137.2,-0.875735,6.73701
137.3,-0.873612,6.72033
137.4,-0.871496,6.70355
137.5,-0.869388,6.68667
137.6,-0.867286,6.66968
137.7,-0.865191,6.65258
137.8,-0.863103,6.63538
137.9,-0.861022,6.61808
138,-0.858948,6.60067
138.1,-0.85688,6.58316
138.2,-0.854819,6.56554
138.3,-0.852765,6.54782
138.4,-0.850717,6.53
138.5,-0.848676,6.51208
138.6,-0.846641,6.49405
138.7,-0.844613,6.47593
138.8,-0.842591,6.4577
138.9,-0.840576,6.43937
139,-0.838566,6.42094
139.1,-0.836563,6.4024
139.2,-0.834566,6.38377
139.3,-0.832576,6.36504
139.4,-0.830591,6.34621
139.5,-0.828612,6.32728
139.6,-0.82664,6.30825
139.7,-0.824673,6.28912
139.8,-0.822713,6.26989
139.9,-0.820758,6.25057
140,-0.818809,6.23114
140.1,-0.816866,6.21162
140.2,-0.814928,6.19201
140.3,-0.812997,6.17229
140.4,-0.811071,6.15248
140.5,-0.80915,6.13257
140.6,-0.807235,6.11257
140.7,-0.805326,6.09247
140.8,-0.803422,6.07228
140.9,-0.801524,6.05199
141,-0.799631,6.0316
141.1,-0.797743,6.01112
141.2,-0.795861,5.99055
141.3,-0.793984,5.96989
141.4,-0.792112,5.94913
141.5,-0.790246,5.92827
141.6,-0.788385,5.90733
141.7,-0.786528,5.88629
141.8,-0.784677,5.86516
141.9,-0.782831,5.84393
142,-0.78099,5.82262
142.1,-0.779154,5.80121
142.2,-0.777323,5.77972
142.3,-0.775497,5.75813
142.4,-0.773676,5.73645
142.5,-0.771859,5.71468
142.6,-0.770047,5.69282
142.7,-0.76824,5.67087
142.8,-0.766438,5.64884
142.9,-0.764641,5.62671
143,-0.762848,5.60449
143.1,-0.761059,5.58219
143.2,-0.759276,5.5598
143.3,-0.757497,5.53731
143.4,-0.755722,5.51475
143.5,-0.753952,5.49209
143.6,-0.752186,5.46935
143.7,-0.750424,5.44652
143.8,-0.748667,5.4236
143.9,-0.746915,5.4006
144,-0.745166,5.37751
144.1,-0.743422,5.35434
144.2,-0.741682,5.33108
144.3,-0.739947,5.30773
144.4,-0.738215,5.2843
144.5,-0.736488,5.26079
144.6,-0.734765,5.23719
144.7,-0.733045,5.2135
144.8,-0.73133,5.18974
144.9,-0.729619,5.16589
145,-0.727912,5.14195
145.1,-0.726209,5.11794
145.2,-0.72451,5.09384
145.3,-0.722814,5.06965
145.4,-0.721123,5.04539
145.5,-0.719435,5.02104
145.6,-0.717751,4.99661
145.7,-0.716071,4.9721
145.8,-0.714394,4.94751
145.9,-0.712722,4.92284
146,-0.711053,4.89808
146.1,-0.709387,4.87325
146.2,-0.707725,4.84833
146.3,-0.706067,4.82334
146.4,-0.704413,4.79826
146.5,-0.702762,4.77311
146.6,-0.701114,4.74788
146.7,-0.69947,4.72256
146.8,-0.697829,4.69717
146.9,-0.696192,4.6717
147,-0.694558,4.64615
147.1,-0.692928,4.62052
147.2,-0.691301,4.59482
147.3,-0.689677,4.56904
147.4,-0.688056,4.54317
147.5,-0.686439,4.51724
147.6,-0.684825,4.49122
147.7,-0.683215,4.46513
147.8,-0.681607,4.43896
147.9,-0.680003,4.41271
148,-0.678401,4.38639
148.1,-0.676803,4.36
148.2,-0.675208,4.33352
148.3,-0.673616,4.30697
148.4,-0.672027,4.28035
148.5,-0.670441,4.25365
148.6,-0.668858,4.22687
148.7,-0.667278,4.20002
148.8,-0.665701,4.1731
148.9,-0.664127,4.1461
149,-0.662556,4.11903
149.1,-0.660988,4.09188
149.2,-0.659422,4.06466
149.3,-0.65786,4.03737
149.4,-0.6563,4.01
149.5,-0.654743,3.98256
149.6,-0.653189,3.95504
149.7,-0.651637,3.92746
149.8,-0.650088,3.8998
149.9,-0.648542,3.87207
150,-0.646999,3.84426
150.1,-0.645458,3.81638
150.2,-0.64392,3.78844
150.3,-0.642384,3.76042
150.4,-0.640851,3.73232
150.5,-0.639321,3.70416
150.6,-0.637793,3.67593
150.7,-0.636268,3.64762
150.8,-0.634745,3.61924
150.9,-0.633225,3.5908
151,-0.631707,3.56228
151.1,-0.630192,3.53369
151.2,-0.628679,3.50503
151.3,-0.627168,3.4763
151.4,-0.62566,3.44751
151.5,-0.624154,3.41864
151.6,-0.622651,3.3897
151.7,-0.62115,3.36069
151.8,-0.619651,3.33162
151.9,-0.618155,3.30247
152,-0.61666,3.27326
152.1,-0.615169,3.24397
152.2,-0.613679,3.21462
152.3,-0.612191,3.1852
152.4,-0.610706,3.15571
152.5,-0.609223,3.12616
152.6,-0.607742,3.09653
152.7,-0.606264,3.06684
152.8,-0.604787,3.03708
152.9,-0.603313,3.00725
153,-0.60184,2.97735
153.1,-0.60037,2.94739
153.2,-0.598902,2.91736
153.3,-0.597436,2.88726
153.4,-0.595971,2.85709
153.5,-0.594509,2.82686
153.6,-0.593049,2.79656
153.7,-0.591591,2.7662
153.8,-0.590135,2.73577
153.9,-0.588681,2.70527
154,-0.587229,2.6747
154.1,-0.585778,2.64407
154.2,-0.58433,2.61338
154.3,-0.582883,2.58261
154.4,-0.581439,2.55179
154.5,-0.579996,2.52089
154.6,-0.578555,2.48993
154.7,-0.577116,2.45891
154.8,-0.575679,2.42782
154.9,-0.574244,2.39666
155,-0.57281,2.36544
155.1,-0.571378,2.33416
155.2,-0.569948,2.30281
155.3,-0.56852,2.27139
155.4,-0.567093,2.23991
155.5,-0.565668,2.20837
155.6,-0.564245,2.17676
155.7,-0.562824,2.14509
155.8,-0.561404,2.11335
155.9,-0.559986,2.08155
156,-0.558569,2.04968
156.1,-0.557154,2.01775
156.2,-0.555741,1.98576
156.3,-0.55433,1.9537
156.4,-0.55292,1.92158
156.5,-0.551511,1.88939
156.6,-0.550105,1.85715
156.7,-0.548699,1.82483
156.8,-0.547296,1.79246
156.9,-0.545894,1.76002
157,-0.544493,1.72752
157.1,-0.543094,1.69495
157.2,-0.541696,1.66233
157.3,-0.5403,1.62964
157.4,-0.538906,1.59688
157.5,-0.537513,1.56407
157.6,-0.536121,1.53119
157.7,-0.534731,1.49824
157.8,-0.533342,1.46524
157.9,-0.531955,1.43217
158,-0.530569,1.39904
158.1,-0.529185,1.36585
158.2,-0.527802,1.3326
158.3,-0.52642,1.29928
158.4,-0.52504,1.2659
158.5,-0.523661,1.23246
158.6,-0.522284,1.19896
158.7,-0.520907,1.16539
158.8,-0.519533,1.13177
158.9,-0.518159,1.09808
159,-0.516787,1.06433
159.1,-0.515416,1.03052
159.2,-0.514046,0.996641
159.3,-0.512678,0.962706
159.4,-0.511311,0.928708
159.5,-0.509946,0.894649
159.6,-0.508581,0.860529
159.7,-0.507218,0.826347
159.8,-0.505856,0.792104
159.9,-0.504495,0.757799
160,-0.503136,0.723433
160.1,-0.501778,0.689006
160.2,-0.500421,0.654517
160.3,-0.499065,0.619968
160.4,-0.497711,0.585357
160.5,-0.496357,0.550685
160.6,-0.495005,0.515952
160.7,-0.493654,0.481158
160.8,-0.492304,0.446303
160.9,-0.490956,0.411387
161,-0.489608,0.37641
161.1,-0.488262,0.341372
161.2,-0.486916,0.306273
161.3,-0.485572,0.271114
161.4,-0.484229,0.235894
